ticker,profit_factor_raw,profit_factor_eff,profit_factor_diag,pf_capped,zero_loss,num_trades,ticker_score,total_return,gross_profit,gross_loss,gl_per_trade,atr_pct_med,maxdd,eligible,is_neg,num_neg_trades,run_coverage,run_zero_loss_pct,run_cap_pct,run_glpt_med,run_vol_med,run_stability_score,regime
AMX,3.2645454308520856,3.2645454308520856,3.2645454308520856,0,0,6,0.980471927249608,0.1559648066199253,0.2215725075712251,0.067872392118431,0.0113120653530718,0.0192338943702832,-0.0673054013565706,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
LMT,1.260919559752948,1.260919559752948,1.260919559752948,0,0,5,0.389761299862487,0.009438851184496,0.0525154412939294,0.0416485261789568,0.0083297052357913,0.0196736233014757,-0.0363297943307389,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
INCY,8.286946889491897,8.286946889491897,4.0,1,0,7,0.9954536132298974,0.2276212702148343,0.2459423585079959,0.0296782834242437,0.0042397547748919,0.0277442949093033,-0.0167944264037273,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
META,3.08414201895646,3.08414201895646,3.08414201895646,0,0,10,0.98671162286402,0.2337405756235895,0.3322581119407983,0.1077311323209493,0.0107731132320949,0.02497868842477,-0.0877704450901478,1,0,4,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
EIS,7.780530173035316,7.780530173035316,4.0,1,0,8,0.9976121290783432,0.2065197111242378,0.2217485876522901,0.0285004469773532,0.0035625558721691,0.0107069389393406,-0.0285004469782566,1,0,1,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
GM,10.458853113600725,10.458853113600725,4.0,1,0,11,0.9986211897461008,0.2760949273089899,0.2769459726540537,0.0264795737779233,0.0024072339798112,0.0247372159090904,-0.0154496139275104,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
CTSH,1.4732555939159266,1.4732555939159266,1.4732555939159266,0,0,7,0.5492111148692592,0.0217774798997647,0.0734735737111383,0.0498715728720533,0.0071245104102933,0.0201514718490994,-0.0385821822148298,1,0,4,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
TSM,12.491576778440471,12.491576778440471,4.0,1,0,9,0.9984156789853158,0.5623189731855489,0.518654053104258,0.0415203030252686,0.0046133670028076,0.0284023859422859,-0.0415203030258954,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
PBBK,2.795283150141817,2.795283150141817,2.795283150141817,0,0,6,0.9639449313790716,0.0427480410712106,0.0671484949572232,0.024022072666884,0.004003678777814,0.0036205128205126,-0.0168672069161355,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
TJX,2.617681695428606,2.617681695428606,2.617681695428606,0,0,8,0.9576715647859804,0.0710825515302595,0.1144528506043907,0.0437229823642292,0.0054653727955286,0.0153312486364626,-0.0307024840638608,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
AXSM,7.394686650944088,7.394686650944088,4.0,1,0,8,0.9977257078141144,0.5285886501903982,0.529100682638141,0.0715514676434044,0.0089439334554255,0.0301336789483426,-0.0715514676442941,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
FDN,3.150090056717982,3.150090056717982,3.150090056717982,0,0,9,0.988480154026212,0.1649873553969598,0.2384985359494636,0.0757116563829132,0.0084124062647681,0.0147150513152824,-0.0741216542080358,1,0,5,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NFLX,2.168557911751658,2.168557911751658,2.168557911751658,0,0,10,0.8817234733181414,0.1136378390491217,0.2111397162245652,0.0973641123810323,0.0097364112381032,0.0255120311004581,-0.0464130969835669,1,0,5,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
IMO,4.007767138353686,4.007767138353686,4.0,1,0,8,0.9977257078141144,0.1752430440991368,0.2288053775011918,0.0570904869475976,0.0071363108684497,0.0214542737253547,-0.0404819468520054,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
NRIM,37.18755373896872,37.18755373896872,4.0,1,0,5,0.9657429065563432,0.2337199143143422,0.2264807533569659,0.0060902299448548,0.0012180459889709,0.0212289052358277,-0.0060902299457388,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
SIMO,2.545389470056614,2.545389470056614,2.545389470056614,0,0,8,0.952169823289134,0.2610406799412095,0.459424119124406,0.1804926611542034,0.0225615826442754,0.036147791164658,-0.1703362204660607,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
MLI,7.281038787460123,7.281038787460123,4.0,1,0,10,0.9985552596533503,0.1906526216045776,0.2097381150807852,0.0288060702879388,0.0028806070287938,0.0191369740376005,-0.0171087076291743,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
ACWX,30.571065604917063,30.571065604917063,4.0,1,0,10,0.9985552596533503,0.1509297960789715,0.1469837715878959,0.0048079374624172,0.0004807937462417,0.0086071726438697,-0.0048079374633017,1,0,1,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
EGO,5.558813879373813,5.558813879373813,4.0,1,0,7,0.9952268372521292,0.238066127356787,0.275641421239692,0.049586373500014,0.0070837676428591,0.0337852794687317,-0.0476664310962188,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
AEM,0.8106999154917587,0.8106999154917587,0.8106999154917587,0,0,9,0.1933280257797615,-0.0580333265591435,0.1920237070287369,0.2368616344461541,0.026317959382906,0.0293224200489407,-0.1546985640510777,1,1,5,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
IBM,8.316053770753895,8.316053770753895,4.0,1,0,6,0.9881102184755316,0.1463875884617791,0.1594210941518243,0.019170281788278,0.003195046964713,0.023677296761401,-0.0191702817891173,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
CRS,7.283647701345399,7.283647701345399,4.0,1,0,9,0.9983365288570824,0.6421073117208369,0.6397653298358424,0.0878358421588221,0.0097595380176469,0.0346947840524396,-0.0878358421593289,1,0,1,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
XME,4.855277134152296,4.855277134152296,4.0,1,0,6,0.9881102184755316,0.2193918461102393,0.2621403576103911,0.0539908125463078,0.0089984687577179,0.0247125256673509,-0.0539908125471394,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
RTX,3.532622815003993,3.532622815003993,3.532622815003993,0,0,8,0.9946310980461958,0.1602689314906107,0.2244576332774276,0.063538522234555,0.0079423152793193,0.0187559152321513,-0.0581255553454581,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
AXP,2.976848218430545,2.976848218430545,2.976848218430545,0,0,9,0.9824955078393408,0.1598843206462676,0.237703133073166,0.0798506056175373,0.0088722895130597,0.0209159584513691,-0.0477471092084907,1,0,4,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
TEL,3.9388729018444857,3.9388729018444857,3.9388729018444857,0,0,7,0.9952418828824162,0.1978432040628861,0.265207158239309,0.0673307224803111,0.0096186746400444,0.0206397680599177,-0.0660992384451676,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
ENVA,1.5185537207364683,1.5185537207364683,1.5185537207364683,0,0,7,0.5938655908606646,0.0615624459073773,0.2037073489613521,0.1341456322418137,0.0191636617488305,0.0265964979427803,-0.0798307127595567,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
TMO,1.455772599723529,1.455772599723529,1.455772599723529,0,0,10,0.5401516225980413,0.0445477730231018,0.1641192895028058,0.1127368996599979,0.0112736899659997,0.0241799363057324,-0.0918327508737223,1,0,5,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NDAQ,2.9087096542437565,2.9087096542437565,2.9087096542437565,0,0,9,0.979358636640251,0.0881113172097443,0.1340048032332484,0.0460701889024013,0.0051189098780445,0.016870446626544,-0.0456578635912112,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NVGS,7.395562862690995,7.395562862690995,4.0,1,0,5,0.9657429065563432,0.1863506922711397,0.2056127443339003,0.0278021765417169,0.0055604353083433,0.022238442822383,-0.0278021765426224,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
TCMD,8.220513173884207,8.220513173884207,4.0,1,0,6,0.9881102184755316,0.3164478857083002,0.3548042553560974,0.0431608401873592,0.0071934733645598,0.0346994727592242,-0.0426244862387598,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
BLTE,2.1571077845354254,2.1571077845354254,2.1571077845354254,0,0,6,0.8683362627141682,0.1202543312567026,0.2487020700899157,0.1152942249213933,0.0192157041535655,0.0258692080184024,-0.0689838345405136,1,0,4,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
MD,5.227799615529615,5.227799615529615,4.0,1,0,6,0.9881102184755316,0.5352963651348015,0.5891532538414297,0.1126962196659758,0.0187827032776626,0.0313324538258554,-0.0747822974565447,1,0,2,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
REMX,4.938033769009626,4.938033769009626,4.0,1,0,7,0.9954536132298974,0.2664968271314385,0.3278716392537929,0.0663972047561657,0.0094853149651665,0.0266457680250779,-0.0463226398341258,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
RDVT,2.6343146496932657,2.6343146496932657,2.6343146496932657,0,0,6,0.9517585230144584,0.2246434445413174,0.3949215334911604,0.1499143367468059,0.0249857227911343,0.0277425044091704,-0.1442972337864903,1,0,2,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
BOOT,26.565715259731096,26.565715259731096,4.0,1,0,6,0.9881102184755316,0.6305818328203767,0.597225060178895,0.0224810457516339,0.0037468409586056,0.0346820442281238,-0.0224810457522199,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
DLTR,171.5039082870869,171.5039082870869,4.0,1,0,7,0.9954536132298974,0.340161837816155,0.3086722182148766,0.0017997969917873,0.0002571138559696,0.0316291390728474,-0.0017997969927316,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
ADBE,0.8362019975628722,0.8362019975628722,0.8362019975628722,0,0,7,0.2016450231341891,-0.0358319165724446,0.1399154527283893,0.167322552608312,0.0239032218011874,0.0246277653682567,-0.1580751426445005,1,1,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
ATI,3.496108830599886,3.496108830599886,3.496108830599886,0,0,7,0.9918378153695184,0.1943718903433717,0.2717543358164495,0.0777305138323797,0.0111043591189113,0.0327505803976982,-0.050813402062718,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
RGLD,3.055249961610691,3.055249961610691,3.055249961610691,0,0,7,0.9832590859850878,0.0798361954942745,0.1171723789090736,0.0383511596044016,0.005478737086343,0.0253017470643589,-0.0335450134780554,1,0,2,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
PLAB,2.046287284244374,2.046287284244374,2.046287284244374,0,0,6,0.8422799609875083,0.1421492133379842,0.3704622908822076,0.1810411928640836,0.0301735321440139,0.0331406761177735,-0.1624239336750185,1,0,2,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
NOW,1.7116376707880243,1.7116376707880243,1.7116376707880243,0,0,7,0.6945032355099533,0.0739328399909662,0.1983840495835362,0.1159030634633098,0.0165575804947585,0.0281938283970047,-0.102138163770137,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
LRCX,3.626268218471026,3.626268218471026,3.626268218471026,0,0,9,0.9964339491193038,0.4961183325294065,0.6532919673035017,0.1801554457488405,0.0200172717498711,0.0363654358583933,-0.0999417930955894,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
AAPL,5.605457518189226,5.605457518189226,4.0,1,0,11,0.9986211897461008,0.3493163459924626,0.3896924370358404,0.0695201838157406,0.0063200167105218,0.0199927771758757,-0.0548641545466798,1,0,5,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
VET,4.686147469101591,4.686147469101591,4.0,1,0,9,0.9983365288570824,0.1979775834998942,0.2380584328781356,0.0508004569740472,0.0056444952193385,0.0360638297872292,-0.0439461139904706,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
ANDE,4.58370203095885,4.58370203095885,4.0,1,0,10,0.9985552596533503,0.1927663234639223,0.2340333339137728,0.0510577110669683,0.0051057711066968,0.0257760395224366,-0.0497781380519701,1,0,4,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
XSD,1.557066662434422,1.557066662434422,1.557066662434422,0,0,9,0.6201012346127642,0.0787989746929311,0.2493262148056889,0.1601255879538745,0.0177917319948749,0.0193895935105094,-0.0779098447653755,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
FTXL,3.160991528019653,3.160991528019653,3.160991528019653,0,0,8,0.9886232941639376,0.1502874262417441,0.2187913635337655,0.0692160550239871,0.0086520068779983,0.0129055258467021,-0.0680806449967964,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
FTI,9.409492276633785,9.409492276633785,4.0,1,0,7,0.9954536132298974,0.3374523463701047,0.3392361617674536,0.03605254691689,0.00515036384527,0.02799506646567,-0.0360525469177188,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
IMAX,1.6335077234208533,1.6335077234208533,1.6335077234208533,0,0,7,0.6633001043968477,0.1036506137858039,0.323189435179411,0.1978499584333738,0.0282642797761962,0.0297107897664062,-0.1454169819210348,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
ABBV,5.618655761210157,5.618655761210157,4.0,1,0,7,0.9952268372521292,0.079739393490603,0.0948799628957718,0.01688659475293,0.00241237067899,0.0207487581699345,-0.0121511750864288,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
ROST,33.87320539275325,33.87320539275325,4.0,1,0,8,0.9976121290783432,0.2273484883879262,0.2171829197016168,0.0064116435744247,0.000801455446803,0.0187079722993541,-0.0064116435753369,1,0,1,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
HCA,2.675594876693176,2.675594876693176,2.675594876693176,0,0,6,0.9553371074011552,0.1384591748231276,0.2239472639032414,0.0836999898056399,0.0139499983009399,0.0235308343409914,-0.0532726279599482,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
TAN,4.643867597392814,4.643867597392814,4.0,1,0,8,0.9976121290783432,0.2012353935191992,0.2446905990473072,0.0526911230597278,0.0065863903824659,0.0296317630117253,-0.0456515817732201,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
MSFT,1.858825022722616,1.858825022722616,1.858825022722616,0,0,10,0.7713780172470187,0.0975789847834784,0.222236707353536,0.1195576262622215,0.0119557626262221,0.0179925431711145,-0.0862897370241392,1,0,5,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NGL,7.159424974284392,7.159424974284392,4.0,1,0,4,0.9083265810405812,0.258432983504989,0.2976364176265864,0.0415726708074535,0.0103931677018633,0.0368195718654396,-0.041572670808412,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
CMI,12.990334300524792,12.990334300524792,4.0,1,0,9,0.9983365288570824,0.154381761301626,0.1588495478896754,0.0122282879112093,0.001358698656801,0.0217781855938955,-0.0122282879120735,1,0,1,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
CM,2.486290079034238,2.486290079034238,2.486290079034238,0,0,6,0.9326050659858368,0.0261702299035622,0.0438854765291454,0.0176509880722333,0.0029418313453722,0.0119687092568447,-0.0134017648990857,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
GLW,13.374499237389896,13.374499237389896,4.0,1,0,6,0.9881102184755316,0.4171245417517104,0.4057835249485284,0.0303400910752692,0.0050566818458782,0.0276888334224754,-0.021962546607163,1,0,3,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
ARKW,1.6210918720984722,1.6210918720984722,1.6210918720984722,0,0,8,0.657943158694688,0.0679626709833987,0.2025077441840724,0.1249205844958867,0.0156150730619858,0.023215665017955,-0.1073694849007436,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
MDT,3.2493416147273395,3.2493416147273395,3.2493416147273395,0,0,7,0.9878265918179184,0.1010291530335341,0.1443719683878948,0.0444311449844307,0.0063473064263472,0.017950552340873,-0.0439421202920431,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
VLO,3.2737357871399726,3.2737357871399726,3.2737357871399726,0,0,6,0.9806611462285768,0.0849361412978129,0.1239193776159355,0.0378525897241679,0.0063087649540279,0.0285781050642931,-0.0375959320153436,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NEM,10.41933644713885,10.41933644713885,4.0,1,0,8,0.9976121290783432,0.4482090763887756,0.4416822802332695,0.042390634228397,0.0052988292785496,0.0307585990262285,-0.0340922289393292,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
FDX,3.4584010168717274,3.4584010168717274,3.4584010168717274,0,0,10,0.994945359743822,0.1732909318057616,0.2401873935692005,0.0694504172296538,0.0069450417229653,0.0232525576646593,-0.0693298579219109,1,0,2,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
GLSI,7.768637909560349,7.768637909560349,4.0,1,0,8,0.9976121290783432,0.4893814057984604,0.4865376049926483,0.0626284312200854,0.0078285539025106,0.030715667311409,-0.0342033003307914,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NYT,2.6484529132465475,2.6484529132465475,2.6484529132465475,0,0,7,0.9602353654161114,0.093424848266115,0.1509232215710433,0.0569854275362733,0.0081407753623247,0.0172420262664161,-0.031073406901385,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
NSC,3.7709406961613103,3.7709406961613103,3.7709406961613103,0,0,7,0.9941870605989794,0.0611197116971107,0.0835912853347669,0.0221672235312159,0.0031667462187451,0.0168569560579469,-0.0219914183217687,1,0,5,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
BLD,5.408171046692751,5.408171046692751,4.0,1,0,8,0.9976121290783432,0.1562676377991403,0.1822224144093298,0.033693907392364,0.0042117384240455,0.0286815338652104,-0.0336939073931715,1,0,1,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
BFH,19.997866486722952,19.997866486722952,4.0,1,0,5,0.9657429065563432,0.2786558869808069,0.2687582716705232,0.0134393472348141,0.0026878694469628,0.0286866755878411,-0.0134393472356862,1,0,1,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
ILMN,5.093824143145876,5.093824143145876,4.0,1,0,9,0.9983365288570824,0.3249957662293552,0.3680052800340596,0.0722453837612824,0.0080272648623647,0.0357266719214207,-0.0536133733011949,1,0,3,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
CNQ,8.028677836490896,8.028677836490896,4.0,1,0,11,0.9986211897461008,0.3637942210005329,0.3715223107955595,0.0462744076125417,0.0042067643284128,0.0223487544483978,-0.0265880748593103,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
EPAM,9.190368605648878,9.190368605648878,4.0,1,0,9,0.9983365288570824,0.3308714166133761,0.3325592205826997,0.0361856237603235,0.0040206248622581,0.0299289133082215,-0.0225429256601903,1,0,2,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
NTRB,1.4174163073242252,1.4174163073242252,1.4174163073242252,0,0,8,0.5140852497645779,0.0773995778525555,0.3619613745161582,0.2553670171888052,0.0319208771486006,0.035438933172146,-0.1367992036584487,1,0,4,1.0,0.0272108843537414,0.2993197278911564,0.0088722895130597,0.0257760395224366,0.9607221296010604,trend
LIT,3.3984578808881687,3.3984578808881687,3.3984578808881687,0,0,11,0.9942094235446832,0.2616744612605028,0.351017984015315,0.1032874310402159,0.0093897664582014,0.0184978386167143,-0.0647497144807995,1,0,4,1.0,0.0,0.2857142857142857,0.0120950849787388,0.0257760395224366,0.9560529379241848,swing
